id,season,pa,avg,babip,bb_rate,k_rate,sprint_speed,swstr,oswing,zswing,swing,ocontact,zcontact,contact,ld,gb,fb,iffb,hr_fb,pull,oppo,hard,team_- - -,team_ARI,team_ATL,team_BAL,team_BOS,team_CHC,team_CHW,team_CIN,team_CLE,team_COL,team_DET,team_HOU,team_KCR,team_LAA,team_LAD,team_MIA,team_MIL,team_MIN,team_NYM,team_NYY,team_OAK,team_PHI,team_PIT,team_SDP,team_SEA,team_SFG,team_STL,team_TBR,team_TEX,team_TOR,team_WSN,player_id,pred_babip,raw_ba,raw_ba_model,plate_score,contact_score,baa_raw,BAA
12533,2023,753,0.276,0.291,0.096,0.146,5.5,0.078,0.253,0.77,0.471,0.662,0.912,0.8340000000000001,0.196,0.3379999999999999,0.465,0.076,0.11,0.494,0.2019999999999999,0.344,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.2844050600825992,0.276,0.276,0.01382513416758048,-0.008415340876627545,0.005409793290952935,101.13445229122138
12533,2019,747,0.285,0.294,0.1159999999999999,0.1369999999999999,5.1,0.072,0.23,0.687,0.421,0.6829999999999999,0.8959999999999999,0.8290000000000001,0.2,0.411,0.389,0.088,0.153,0.441,0.245,0.417,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.3046025767533464,0.285,0.285,0.030371728390647338,0.011082467109632874,0.04145419550028021,108.69308761661527
12916,2018,745,0.277,0.279,0.094,0.144,5.4,0.075,0.327,0.679,0.469,0.745,0.909,0.841,0.216,0.3879999999999999,0.396,0.105,0.173,0.4039999999999999,0.25,0.416,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.3114715440564707,0.277,0.277,0.03249109501522572,0.01810035070251559,0.05059144571774131,110.60920046735892
12856,2016,744,0.261,0.317,0.118,0.239,4.7,0.123,0.272,0.741,0.474,0.618,0.797,0.7390000000000001,0.203,0.482,0.315,0.061,0.1969999999999999,0.39,0.2269999999999999,0.336,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0.3079781051426603,0.261,0.261,0.007259681853205945,0.013964506349105425,0.02122418820231137,104.45078538873051
16252,2018,740,0.271,0.314,0.093,0.178,6.8,0.081,0.266,0.65,0.436,0.677,0.884,0.813,0.179,0.49,0.331,0.128,0.11,0.431,0.215,0.315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,0.2963749037216407,0.271,0.271,0.008786086712266567,-0.0056951567355375075,0.0030909299767290597,100.64817866515699
18401,2023,735,0.337,0.338,0.109,0.114,7.3,0.078,0.268,0.728,0.462,0.738,0.878,0.831,0.201,0.495,0.304,0.047,0.24,0.397,0.247,0.461,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0.3382049368579393,0.337,0.337,0.06471598588501597,0.046309254239775444,0.11102524012479141,123.28237536425081
24617,2024,735,0.285,0.345,0.073,0.218,8.0,0.105,0.312,0.708,0.482,0.602,0.887,0.7809999999999999,0.183,0.466,0.352,0.084,0.1169999999999999,0.322,0.297,0.34,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,0.3155035881834312,0.285,0.285,0.012457462059143606,0.020725905625061665,0.03318336768420527,106.958666528487
11281,2019,735,0.302,0.35,0.061,0.171,6.3,0.089,0.341,0.691,0.491,0.7340000000000001,0.872,0.8170000000000001,0.285,0.38,0.335,0.071,0.087,0.366,0.28,0.384,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0.3477702793116473,0.302,0.302,0.048489930614969486,0.06509359374796923,0.11358352436293873,123.81885638292768
19755,2024,731,0.31,0.336,0.111,0.222,8.1,0.125,0.305,0.705,0.472,0.594,0.82,0.735,0.236,0.36,0.4039999999999999,0.052,0.28,0.424,0.23,0.4429999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,0.3368841894998804,0.31,0.31,0.034849684313901584,0.050819396426455075,0.08566908074035666,117.96510138294141
13611,2016,730,0.318,0.322,0.067,0.11,6.4,0.052,0.255,0.584,0.412,0.715,0.948,0.873,0.193,0.414,0.3939999999999999,0.123,0.132,0.397,0.252,0.3339999999999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,0.2963588894990053,0.318,0.318,0.02462939148140655,-0.0005831056936913446,0.024046285787715206,105.04258897523088
5361,2023,730,0.331,0.37,0.099,0.166,6.0,0.094,0.301,0.792,0.51,0.688,0.88,0.815,0.276,0.353,0.37,0.036,0.15,0.365,0.278,0.369,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,0.3403255635189838,0.331,0.331,0.05024540432652988,0.060337696671189274,0.11058310099771915,123.18965726602244
7859,2017,725,0.331,0.371,0.09,0.186,6.4,0.078,0.302,0.647,0.4629999999999999,0.7,0.901,0.831,0.223,0.407,0.37,0.069,0.196,0.435,0.249,0.39,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,0.3203316284794355,0.331,0.331,0.021766428379991456,0.030175186553106383,0.05194161493309784,110.89233560349422
12533,2021,724,0.265,0.276,0.091,0.2019999999999999,5.3,0.087,0.258,0.716,0.451,0.635,0.8909999999999999,0.8059999999999999,0.208,0.31,0.481,0.094,0.184,0.513,0.1889999999999999,0.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.2849798326731091,0.265,0.265,-0.006677053881711413,-0.00829691807959994,-0.014973971961311353,96.85990649058574
19566,2023,724,0.262,0.329,0.128,0.228,3.0,0.079,0.26,0.685,0.4379999999999999,0.675,0.8959999999999999,0.82,0.223,0.477,0.299,0.065,0.123,0.291,0.308,0.36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,11,0.3207073550200858,0.262,0.262,0.008133000896567518,0.02739812414102845,0.035531125037595965,107.45099933411196
17678,2023,724,0.262,0.27,0.127,0.12,3.7,0.049,0.223,0.633,0.387,0.747,0.941,0.8740000000000001,0.186,0.354,0.46,0.121,0.1009999999999999,0.426,0.222,0.335,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,0.2701060158029962,0.262,0.262,0.005704077430115926,-0.0260245797840493,-0.020320502353933373,95.73872064710108
12533,2022,724,0.248,0.263,0.073,0.166,6.2,0.09,0.29,0.747,0.472,0.647,0.903,0.8079999999999999,0.19,0.3379999999999999,0.472,0.085,0.1009999999999999,0.4629999999999999,0.225,0.296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.2800499325918987,0.248,0.248,0.0042814780546876485,-0.013490603591144576,-0.009209125536456928,98.06881464723425
12916,2017,723,0.273,0.275,0.083,0.129,5.1,0.065,0.307,0.68,0.472,0.753,0.926,0.863,0.183,0.392,0.424,0.068,0.14,0.405,0.251,0.352,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.2896861238055319,0.273,0.273,0.019069239177704048,-0.002836518778202438,0.01623272039950161,103.40405739361006
16478,2023,720,0.197,0.209,0.175,0.299,2.2,0.1119999999999999,0.241,0.573,0.375,0.542,0.802,0.7020000000000001,0.161,0.344,0.495,0.158,0.255,0.539,0.147,0.391,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,13,0.2416217215114207,0.197,0.197,-0.06090696798563913,-0.05690207062090337,-0.1178090386065425,75.29503872222145
14344,2023,720,0.283,0.302,0.144,0.2319999999999999,3.1,0.119,0.295,0.735,0.4679999999999999,0.695,0.777,0.746,0.178,0.387,0.436,0.031,0.278,0.382,0.245,0.427,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,0.2910838481181802,0.283,0.283,-0.0004035679965263822,0.0014953613096055011,0.0010917933130791188,100.22895281925729
11281,2021,720,0.277,0.309,0.0559999999999999,0.143,6.6,0.081,0.326,0.732,0.498,0.758,0.887,0.838,0.243,0.407,0.35,0.06,0.05,0.356,0.321,0.262,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0.3222841138840305,0.277,0.277,0.03894224308672063,0.03451311980914467,0.0734553628958653,115.4038426715991
26289,2024,719,0.281,0.32,0.108,0.221,6.7,0.098,0.262,0.6859999999999999,0.442,0.623,0.858,0.778,0.206,0.467,0.326,0.077,0.239,0.392,0.2319999999999999,0.434,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,0.3282016293778523,0.281,0.281,0.02045429617105866,0.034006357115444745,0.0544606532865034,111.42058662492872
12161,2016,719,0.294,0.335,0.081,0.171,4.5,0.083,0.3379999999999999,0.591,0.4529999999999999,0.684,0.907,0.8170000000000001,0.196,0.455,0.349,0.178,0.114,0.445,0.242,0.306,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,0.285023095871708,0.294,0.294,0.00418938467446533,-0.020853872101148058,-0.01666448742668273,96.50539957324327
24610,2023,718,0.268,0.294,0.0969999999999999,0.104,6.3,0.039,0.248,0.604,0.41,0.797,0.956,0.904,0.253,0.45,0.297,0.072,0.03,0.3,0.314,0.184,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,0.3238509567334823,0.268,0.268,0.04410937457178467,0.03308866809986628,0.07719804267165095,116.18869551506143
4922,2017,718,0.304,0.339,0.068,0.131,5.4,0.067,0.36,0.7120000000000001,0.522,0.7829999999999999,0.924,0.872,0.239,0.47,0.291,0.081,0.068,0.303,0.312,0.221,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,0.3200760161573148,0.304,0.304,0.04066108501284208,0.025859347682895186,0.06652043269573726,113.94956391604063
12533,2024,718,0.237,0.25,0.089,0.146,4.3,0.095,0.303,0.787,0.5,0.642,0.904,0.81,0.179,0.396,0.425,0.138,0.099,0.504,0.203,0.326,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.2666356689960406,0.237,0.237,0.006583316702757185,-0.03203739176056382,-0.025454075057806634,94.66219276464022
5417,2016,717,0.338,0.347,0.084,0.098,5.8,0.067,0.327,0.7120000000000001,0.491,0.777,0.913,0.861,0.262,0.416,0.322,0.049,0.13,0.4529999999999999,0.19,0.3379999999999999,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,0.3281643073999011,0.338,0.338,0.06035353332286177,0.04283698342705581,0.10319051674991758,121.63940687993271
3269,2016,715,0.298,0.299,0.066,0.14,2.2,0.0819999999999999,0.373,0.7140000000000001,0.514,0.7120000000000001,0.932,0.838,0.18,0.4589999999999999,0.361,0.089,0.193,0.389,0.259,0.355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20,0.2820013276554245,0.298,0.298,0.014688467686797078,-0.01438803191783462,0.0003004357689624579,100.06300241582878
18401,2019,715,0.28,0.337,0.106,0.263,6.2,0.1169999999999999,0.267,0.715,0.4529999999999999,0.632,0.8,0.742,0.244,0.38,0.376,0.048,0.248,0.401,0.271,0.4579999999999999,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,0.3386212004027538,0.28,0.28,0.015745643309575442,0.053563610283975285,0.06930925359355072,114.53438926650671
18360,2023,715,0.281,0.324,0.083,0.241,4.1,0.124,0.31,0.7190000000000001,0.482,0.596,0.831,0.743,0.185,0.413,0.402,0.079,0.1939999999999999,0.411,0.2319999999999999,0.413,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,0.2936208067257125,0.281,0.281,-0.006119896163138729,0.00020834101385020897,-0.00591155514928852,98.76032651838894
23697,2023,714,0.275,0.33,0.066,0.245,6.0,0.144,0.41,0.73,0.5379999999999999,0.589,0.851,0.732,0.185,0.476,0.3389999999999999,0.061,0.196,0.42,0.237,0.387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,22,0.3088712343278432,0.275,0.275,0.00794305757761584,0.015367063648318541,0.023310121225934382,104.88821273035202
10071,2019,714,0.274,0.341,0.085,0.246,7.1,0.123,0.308,0.7509999999999999,0.491,0.635,0.8140000000000001,0.7490000000000001,0.198,0.489,0.313,0.076,0.1669999999999999,0.396,0.267,0.29,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,0.3124804359248245,0.274,0.274,0.004920968769667121,0.016470324178567954,0.021391292948235073,104.48582782966889
20123,2024,713,0.288,0.298,0.181,0.1669999999999999,4.3,0.074,0.213,0.601,0.369,0.674,0.8640000000000001,0.799,0.204,0.436,0.36,0.085,0.25,0.451,0.2019999999999999,0.43,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,24,0.3057632405041549,0.288,0.288,0.025071263460356135,0.0115934633765075,0.036664726836863636,107.68871953696379
11493,2015,713,0.286,0.297,0.098,0.156,4.2,0.068,0.253,0.6559999999999999,0.431,0.7020000000000001,0.911,0.843,0.178,0.437,0.385,0.141,0.176,0.381,0.252,0.331,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,0.2799835182778941,0.286,0.286,0.0024514881793542315,-0.020220118608128154,-0.017768630428773923,96.27385698165236
13611,2017,712,0.264,0.268,0.108,0.111,5.5,0.051,0.22,0.5379999999999999,0.36,0.726,0.927,0.858,0.168,0.4039999999999999,0.428,0.148,0.1009999999999999,0.444,0.2,0.357,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,0.2728850188594072,0.264,0.264,0.009612085457923029,-0.02610853313755909,-0.01649644767963606,96.54063808713846
5038,2015,711,0.297,0.314,0.103,0.187,4.5,0.11,0.251,0.7070000000000001,0.457,0.602,0.828,0.76,0.173,0.4479999999999999,0.379,0.096,0.218,0.429,0.236,0.373,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26,0.2861351249573561,0.297,0.297,0.007839197299262687,-0.010063801438341582,-0.002224604139078896,99.53349284771026
25764,2024,709,0.332,0.354,0.08,0.15,7.2,0.098,0.354,0.748,0.512,0.7,0.884,0.8079999999999999,0.186,0.37,0.444,0.109,0.134,0.351,0.264,0.353,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,0.2976453374425457,0.332,0.332,0.027005553686803692,0.0031658224562197677,0.03017137614302346,106.32704152522719
11493,2018,709,0.297,0.304,0.099,0.147,4.4,0.098,0.322,0.735,0.488,0.6579999999999999,0.89,0.7979999999999999,0.178,0.4,0.422,0.1159999999999999,0.1639999999999999,0.381,0.257,0.386,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,0.2852053527036621,0.297,0.297,0.020704479532367155,-0.010952463972648669,0.009752015559718486,102.0450312610374
20123,2023,708,0.275,0.296,0.186,0.182,3.5,0.063,0.2,0.602,0.357,0.6759999999999999,0.899,0.823,0.166,0.51,0.324,0.077,0.245,0.389,0.207,0.411,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,24,0.2933808854381667,0.275,0.275,0.006979971230321177,-0.003525858983662479,0.003454112246658698,100.72433923841618
16252,2022,708,0.298,0.342,0.064,0.185,6.4,0.128,0.364,0.745,0.511,0.607,0.8590000000000001,0.7490000000000001,0.214,0.429,0.357,0.064,0.1119999999999999,0.4539999999999999,0.218,0.315,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,0.3076484253911641,0.298,0.298,0.02653246819897739,0.016105245513358336,0.042637713712335726,108.94127546320341
10556,2018,708,0.253,0.315,0.134,0.2189999999999999,5.0,0.072,0.203,0.5870000000000001,0.376,0.6,0.897,0.809,0.205,0.4589999999999999,0.336,0.048,0.102,0.4029999999999999,0.275,0.24,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28,0.2973377285333882,0.253,0.253,-0.00635461075375289,0.0055562380738572266,-0.0007983726798956635,99.83257849842973
5361,2022,708,0.325,0.359,0.119,0.144,4.8,0.083,0.313,0.7609999999999999,0.493,0.75,0.88,0.831,0.275,0.387,0.3379999999999999,0.034,0.12,0.364,0.3,0.369,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,0.3391137754846119,0.325,0.325,0.05694071448366038,0.05861266882767533,0.11555338331133572,124.2319425910697
11281,2018,707,0.304,0.352,0.086,0.161,6.1,0.084,0.3279999999999999,0.677,0.477,0.731,0.884,0.823,0.298,0.349,0.353,0.147,0.065,0.337,0.31,0.369,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,0.3431918786299088,0.304,0.304,0.04978072294851112,0.05540433610304606,0.10518505905155719,122.0576692722901
5361,2018,707,0.309,0.358,0.107,0.187,4.5,0.124,0.345,0.85,0.556,0.6679999999999999,0.84,0.778,0.3229999999999999,0.364,0.313,0.019,0.149,0.431,0.258,0.419,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,0.3561462841766487,0.309,0.309,0.0626317165637261,0.08512449993011557,0.14775621649384169,130.98498765636054
4314,2017,707,0.32,0.321,0.19,0.1169999999999999,2.8,0.059,0.158,0.7140000000000001,0.419,0.7829999999999999,0.88,0.86,0.23,0.39,0.38,0.005,0.1969999999999999,0.386,0.303,0.363,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,0.3114999388992893,0.32,0.32,0.04242611721701694,0.0276859184287126,0.07011203564572954,114.70273542863616
12916,2022,706,0.27,0.301,0.084,0.188,5.6,0.1,0.3379999999999999,0.69,0.477,0.667,0.8809999999999999,0.79,0.179,0.431,0.39,0.138,0.133,0.433,0.24,0.312,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,0.2810786971062848,0.27,0.27,8.74823913967051e-05,-0.018597394799728075,-0.01850991240833137,96.11840759663492
13611,2019,706,0.295,0.309,0.1369999999999999,0.143,6.3,0.051,0.214,0.615,0.3829999999999999,0.7190000000000001,0.937,0.866,0.248,0.315,0.4379999999999999,0.1,0.131,0.436,0.228,0.43,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,0.3215016174826625,0.295,0.295,0.03393897673317724,0.03303928884855596,0.0669782655817332,114.04557304958428
19611,2022,706,0.274,0.289,0.0819999999999999,0.1639999999999999,3.1,0.109,0.342,0.737,0.497,0.649,0.8740000000000001,0.78,0.173,0.521,0.306,0.1119999999999999,0.1989999999999999,0.395,0.228,0.384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30,0.2926180353556841,0.274,0.274,0.02071952229581416,-0.009792053692283418,0.01092746860353074,102.29152781405837
11205,2016,706,0.284,0.329,0.089,0.163,5.9,0.072,0.311,0.665,0.467,0.754,0.901,0.846,0.205,0.537,0.258,0.055,0.11,0.307,0.374,0.315,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31,0.3321717021744983,0.284,0.284,0.037415421849931664,0.03569179871061665,0.07310722056054832,115.33083602444457
9218,2016,705,0.297,0.358,0.156,0.213,5.7,0.079,0.23,0.607,0.39,0.696,0.8440000000000001,0.794,0.247,0.465,0.288,0.143,0.19,0.391,0.249,0.375,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,0.3335924203989716,0.297,0.297,0.025076522309683612,0.032653498986897254,0.05773002129658086,112.1061843604431
5930,2018,705,0.297,0.318,0.102,0.113,2.1,0.045,0.2289999999999999,0.616,0.4039999999999999,0.7859999999999999,0.933,0.888,0.266,0.433,0.301,0.066,0.084,0.317,0.292,0.406,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,0.333427957267204,0.297,0.297,0.04902952049439634,0.04605822389303167,0.09508774438742801,119.9402275994149
17678,2018,705,0.286,0.289,0.136,0.121,3.6,0.043,0.2,0.605,0.371,0.7909999999999999,0.928,0.885,0.2189999999999999,0.346,0.434,0.126,0.14,0.484,0.191,0.354,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,0.2830635389578698,0.286,0.286,0.01184685640819285,-0.01201013051548232,-0.00016327410728947042,99.96576085718074
16472,2019,705,0.226,0.267,0.165,0.245,3.6,0.085,0.24,0.61,0.392,0.6809999999999999,0.84,0.782,0.206,0.29,0.504,0.153,0.143,0.474,0.1939999999999999,0.462,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,34,0.2812287841340081,0.226,0.226,-0.021794613138548736,-0.014801784964885965,-0.0365963981034347,92.32560923384607
4949,2018,705,0.266,0.333,0.099,0.299,3.8,0.145,0.325,0.653,0.449,0.522,0.805,0.6779999999999999,0.185,0.45,0.365,0.132,0.25,0.389,0.24,0.423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,35,0.2953593272054624,0.266,0.266,-0.021012524753518162,-0.004384382508118439,-0.0253969072616366,94.67418104845463
9810,2017,705,0.271,0.3,0.111,0.2,5.2,0.093,0.2339999999999999,0.625,0.415,0.637,0.838,0.777,0.19,0.384,0.426,0.134,0.168,0.504,0.176,0.341,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,0.2764895496113983,0.271,0.271,-0.009284186167879542,-0.021245609561510122,-0.030529795729389665,93.59779665266555
13152,2019,704,0.295,0.328,0.085,0.165,4.7,0.073,0.285,0.672,0.446,0.7190000000000001,0.907,0.836,0.263,0.292,0.444,0.07,0.096,0.374,0.261,0.395,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,37,0.321713774419322,0.295,0.295,0.02874348997313893,0.03678427106785233,0.06552776104099126,113.74139725003505
9810,2015,704,0.236,0.261,0.087,0.21,5.6,0.09,0.297,0.643,0.447,0.69,0.8640000000000001,0.7979999999999999,0.226,0.3329999999999999,0.441,0.1969999999999999,0.131,0.602,0.156,0.292,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,0.2716081779356417,0.236,0.236,-0.0191728304379033,-0.02833641697747699,-0.04750924741538029,90.03714713560028
15640,2024,704,0.322,0.367,0.1889999999999999,0.243,3.9,0.121,0.213,0.7190000000000001,0.42,0.489,0.807,0.7120000000000001,0.233,0.305,0.462,0.0559999999999999,0.322,0.4,0.251,0.477,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,38,0.3165136392139624,0.322,0.322,0.01925448449270235,0.028994981696336283,0.04824946618903864,110.11807929147712
12533,2018,703,0.255,0.296,0.087,0.186,4.7,0.083,0.262,0.6709999999999999,0.4379999999999999,0.672,0.883,0.8109999999999999,0.228,0.392,0.38,0.114,0.078,0.467,0.2269999999999999,0.325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0.2982283522118628,0.255,0.255,0.006803214697906509,0.00378270471524904,0.010585919413155549,102.2199037721132
16556,2019,702,0.295,0.325,0.077,0.16,6.2,0.1169999999999999,0.379,0.8140000000000001,0.555,0.674,0.868,0.789,0.255,0.379,0.366,0.077,0.124,0.455,0.207,0.423,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,0.3311321224231196,0.295,0.295,0.052188964107186264,0.0439936781964764,0.09618264230366266,120.16983146465003
17350,2019,702,0.311,0.339,0.068,0.17,4.9,0.121,0.405,0.762,0.5489999999999999,0.7190000000000001,0.826,0.779,0.213,0.444,0.3429999999999999,0.099,0.177,0.421,0.2769999999999999,0.375,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,0.3110792197681006,0.311,0.311,0.03472918044628094,0.015523873845684908,0.050253054291965846,110.53823861952961
2151,2016,702,0.263,0.27,0.124,0.1969999999999999,2.2,0.094,0.238,0.672,0.426,0.626,0.85,0.779,0.204,0.382,0.414,0.123,0.215,0.522,0.185,0.376,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,41,0.2741967393847543,0.263,0.263,-0.007562570222103453,-0.022506768098274708,-0.030069338320378163,93.6943561577277
3473,2015,701,0.278,0.289,0.111,0.15,4.9,0.077,0.327,0.679,0.4629999999999999,0.715,0.92,0.831,0.218,0.346,0.436,0.104,0.146,0.432,0.2189999999999999,0.332,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,0.2919640580209232,0.278,0.278,0.01878639352767422,-0.0010386002369087485,0.017747793290765472,103.72177339871807
5038,2016,700,0.284,0.3,0.156,0.17,5.1,0.0969999999999999,0.246,0.664,0.42,0.633,0.8370000000000001,0.767,0.213,0.382,0.406,0.102,0.198,0.46,0.263,0.4039999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26,0.3041532569946875,0.284,0.284,0.028500887682062766,0.010959758589722061,0.039460646271784826,108.27503347511761
